1er_nivel 2do_nivel PageRank Nombre Codigo latitud longitud id_pajek
2 78 6.15657e-05 "RIO JORDAN / SAN JOSE E. DE BALAGUER" -33.3641124682294 -70.5011745798995 2376
2 79 5.97597e-05 "QUINCHAMALI / SAN JOSE E. DE BALAGUER" -33.3644768172314 -70.503857031529 2373
2 80 5.87766e-05 "AV. PDTE. KENNEDY ALT. 5000" -33.4023406036838 -70.5811626512768 2745
2 81 5.69434e-05 "AV. EL CERRO / AV. LOS CONQUISTADORES" -33.415434220756 -70.6113817037836 5094
2 82 5.63311e-05 "P. DE VALDIVIA N. / AV. LOS CONQUISTADORES" -33.4190075384411 -70.6153837803881 7680
2 83 5.60198e-05 "CAMINO DEL PREGON / CAMINO EL HUINGANAL" -33.3454895573582 -70.5093115151181 8755
2 84 5.41499e-05 "NAZARETH / SAN JOSE E. DE BALAGUER" -33.3643155104025 -70.5060038041813 2374
2 85 5.34169e-05 "PARADA 4 / CANTAGALLO" -33.3732897751338 -70.5192612993897 1507
2 86 5.14699e-05 "RAUL LABBE / PADRE ALFREDO ARTEAGA" -33.3625231924731 -70.5087780234692 2824
2 87 5.10864e-05 "SENDA 12 / CIRCUNVALACION" -33.3570618898215 -70.5010105149151 2389
2 88 4.95412e-05 "SAN PABLO / AV. MANUEL RODRIGUEZ" -33.4347606005031 -70.6599157321678 254
2 89 4.87543e-05 "BOCACCIO / AV. LAS CONDES" -33.3985119245505 -70.5515472615785 365
2 90 4.69986e-05 "CAMINO LAS LOMAS / RAUL LABBE" -33.3622206048038 -70.5024962709669 2385
2 91 4.69766e-05 "LOS HIDALGOS / AV. LOS CONQUISTADORES" -33.4137099249896 -70.6094357083574 468
2 92 4.58102e-05 "ELIODORO GUERRA / AV. LAS CONDES" -33.3714023254896 -70.5143056261951 2442
2 93 4.53289e-05 "CAMINO LA RONDA / EL RODEO" -33.3531085742185 -70.5212747404371 8662
2 94 4.34394e-05 "CDTE. MALBEC / PADRE ALFREDO ARTEAGA" -33.3564375616352 -70.5108438369139 457
2 95 4.25636e-05 "SENDA 10 SUR / CIRCUNVALACION" -33.3590442227885 -70.500410472766 2393
2 96 4.19666e-05 "CAM. DE LOS LOTOS / CAMINO DEL SOL" -33.3401060523158 -70.4965935247585 8754
2 97 4.05577e-05 "SAN DAMIAN / AV. LAS CONDES" -33.376359624772 -70.5263231553179 2436
2 98 4.04328e-05 "U. DEL PACIFICO" -33.3784588413503 -70.528692462119 2036
2 99 4.01588e-05 "BELEN / SAN JOSE E. DE BALAGUER" -33.3649655460915 -70.5089169155226 2375
2 100 3.97095e-05 "LAGUNILLAS / BERNARDO LARRAIN C." -33.3383713628571 -70.5272180122648 8724
2 101 3.80959e-05 "PARADA 5 / INACAP (APOQUINDO)" -33.4081499981126 -70.5517616373428 8732
2 102 3.76591e-05 "EST. ISRAELITA / AV. LAS CONDES" -33.396496903683 -70.5496944224239 366
2 103 3.72108e-05 "COLEGIO HEBREO" -33.3701208783144 -70.508447013888 2440
2 104 3.58578e-05 "G. DE ALDERETE / AV. PDTE. KENNEDY" -33.3942203600903 -70.5615127184841 2734
2 105 3.37543e-05 "CAMPANARIO / AV. PAUL HARRIS" -33.3885469446906 -70.5333735827893 2741
2 106 3.09024e-05 "COLEGIO SAN PEDRO NOLASCO" -33.3985599219278 -70.5735141317026 1965
